Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Type,Variety,Pest_Risk,Growth_Stage
34.618287138615955,30.394183463294222,5.729459050373855,111.68332933189656,Wheat,Peaty,Soft Red,High,Fruiting/Grain_fill
28.45348459482623,53.64399942976812,4.885180847097701,332.173626906547,Potato,Peaty,Russet,Very High,Seedling
29.187563986599045,74.4239047403785,8.430574157719512,193.73529078206388,Tomato,Silt,Cherry,High,Seedling
42.13798911405327,92.40842545039696,5.771638612909657,357.6398280155224,Tomato,Silt,Roma,Very High,Seedling
24.73379505156626,53.34177313285787,8.185106051234971,279.0078725850652,Tomato,Peaty,Roma,Very High,Seedling
21.56331051019906,73.34485369097519,5.244061741903678,229.97809321024923,Potato,Saline,Russet,Moderate,Vegetative
10.680164848091607,81.7406326836043,4.6172737836666,137.8024067174906,Potato,Loamy,Yukon Gold,High,Seedling
41.94304328984192,34.51222012206463,5.681972128675568,256.39951519119313,Sugarcane,Clay,Co 0238,Very High,Seedling
37.38123022134695,71.76799682233379,6.011165091623338,151.62975830097787,Wheat,Clay,Hard Red,Moderate,Vegetative
10.374089546493025,71.49276580475652,6.360930179007246,333.4234597754916,Potato,Loamy,Red,High,Vegetative
11.258586490812378,36.95183769285463,8.465743109382336,389.8849921275029,Tomato,Silt,Roma,Moderate,Fruiting/Grain_fill
20.840080474977466,51.3912897283707,6.899396688343559,91.92464649102514,Rice,Sandy,Jasmine,Very High,Flowering
38.59778487217929,52.26807075065479,6.024132451289947,127.57518812431414,Tomato,Silt,Roma,High,Seedling
41.57146503569963,63.41638675762559,7.833854897023812,109.51497449218203,Maize,Peaty,Flint,High,Seedling
10.34482901459631,91.09718941824362,6.9093524854329695,120.41857320405909,Wheat,Sandy,Hard Red,High,Seedling
18.98370306232924,82.26365209377406,5.634631353137375,369.2743029511964,Potato,Sandy,Russet,Moderate,Fruiting/Grain_fill
12.73331649493906,77.6957091196807,4.596880161780755,307.1629132851868,Sugarcane,Silt,Co 0238,Very High,Seedling
18.24627538645864,59.89888553014429,6.687174432249323,280.1852720806784,Potato,Sandy,Yukon Gold,Very High,Flowering
15.531506111748,59.16965355082514,5.934162611547487,26.47974117334482,Maize,Silt,Dent,High,Vegetative
40.39736023502364,51.83719188831972,7.639955608749355,95.5440251522041,Maize,Loamy,Flint,High,Fruiting/Grain_fill
23.293149923116097,73.9815164263251,6.167337334900395,84.02586051967045,Tomato,Sandy,Beefsteak,Moderate,Vegetative
29.36275631610643,95.18356395670702,8.34221062662069,70.38054410224044,Rice,Loamy,Arborio,High,Seedling
11.907112653856078,71.84075805322456,6.570848026895147,163.92753234972392,Wheat,Clay,Soft Red,High,Seedling
36.60005133264101,59.41950860431725,5.056273182930473,276.4670254547405,Rice,Saline,Basmati,Very High,Seedling
35.58452662437942,39.483555325563024,7.603706485392236,161.9341840175109,Tomato,Silt,Roma,Very High,Flowering
20.087965935839428,56.62688157485298,6.571787606637077,127.2803203098225,Rice,Sandy,Basmati,Very High,Flowering
32.53010977428296,59.956067583837424,4.541544972943348,257.43099487478014,Potato,Clay,Red,Moderate,Fruiting/Grain_fill
38.96364390495982,98.0485607434476,7.736108913496949,179.84737272044944,Tomato,Saline,Beefsteak,Moderate,Vegetative
16.775957488324657,68.48401413645342,6.85449251099641,270.6297792913315,Tomato,Loamy,Roma,Very High,Seedling
20.53597322730684,96.27061989972889,5.824589780708621,223.0195773043409,Wheat,Sandy,Soft Red,High,Seedling
30.234203162114568,49.88310502499172,7.30497832111149,386.5067685177904,Potato,Silt,Yukon Gold,Very High,Seedling
14.857325527476409,99.67494703318484,7.460985029217456,150.5194269574402,Wheat,Clay,Soft Red,High,Seedling
32.55214603699052,91.03447385251616,5.222939389397336,300.2762681691507,Tomato,Silt,Beefsteak,Very High,Flowering
31.44709770222554,34.561083604437904,7.846321662695547,223.52350961644348,Maize,Clay,Dent,Moderate,Vegetative
28.600789059923063,83.38922325905199,6.617051593143167,53.22244573929626,Tomato,Silt,Beefsteak,Moderate,Vegetative
40.239683943414505,83.91107116672171,7.448120564746185,270.63899962436346,Rice,Silt,Arborio,Moderate,Fruiting/Grain_fill
14.35560643847622,66.60950956861014,6.255166771595215,34.836450996897746,Potato,Sandy,Russet,Very High,Flowering
26.366385644350853,36.427155470172735,7.706541817250434,48.078379759702216,Maize,Clay,Dent,High,Seedling
24.88228838987197,71.06649403372666,8.182752653024881,182.53546264888527,Sugarcane,Clay,Co 99004,Moderate,Vegetative
44.68623702657257,33.762066898842086,4.68754430301583,383.87635238691297,Wheat,Peaty,Durum,High,Vegetative
32.82685006613778,75.41573669139599,5.45007386863556,56.037990934488086,Wheat,Silt,Hard Red,Very High,Flowering
28.48715322940988,62.66528479301697,4.879091910141177,396.3188466127136,Rice,Loamy,Arborio,Moderate,Fruiting/Grain_fill
18.943842381348453,47.13643182945955,6.482586154916817,197.9005400120745,Rice,Silt,Arborio,High,Fruiting/Grain_fill
26.892042042095195,68.41648869523513,8.090354725436278,108.10945539586282,Tomato,Silt,Cherry,High,Seedling
38.85803098670374,33.377037129416465,4.93126426877167,149.002592358431,Rice,Clay,Jasmine,High,Fruiting/Grain_fill
40.55262278143431,91.81934141132623,4.676354181481314,110.01070018278122,Tomato,Loamy,Beefsteak,Moderate,Vegetative
13.74833790342929,30.35829200153572,7.590389545992815,215.243606547334,Tomato,Peaty,Cherry,High,Fruiting/Grain_fill
36.850336472802695,45.49190986404399,5.278106623597931,105.8112525734958,Maize,Saline,Sweet,High,Seedling
39.14530827454726,92.38142165765248,4.844185530966361,162.1468351240838,Maize,Loamy,Flint,Moderate,Vegetative
12.774361719270066,51.9073960930279,7.750773077772896,325.6692667077325,Tomato,Silt,Roma,Moderate,Fruiting/Grain_fill
10.070847697993212,86.74437746008287,8.326090230185159,390.10207893433454,Rice,Peaty,Basmati,Moderate,Fruiting/Grain_fill
23.003735686367087,87.08231036877801,8.411739213144802,374.2735828974936,Sugarcane,Clay,Co 99004,Very High,Flowering
20.83692873745681,40.04776187313431,4.712015399619986,218.95225451150324,Potato,Loamy,Red,High,Seedling
16.55768298327547,44.34976760982531,5.059096766632231,266.6642333205858,Tomato,Peaty,Cherry,Moderate,Fruiting/Grain_fill
14.768418867849622,90.44492695282383,7.980012527916946,229.0836669431317,Rice,Saline,Basmati,Very High,Flowering
44.46892263928845,79.46237025996174,4.589018924197342,247.58627187075143,Potato,Clay,Russet,Moderate,Vegetative
21.8596090801598,50.12886793877316,6.09581422492538,80.71442633059374,Potato,Silt,Russet,Very High,Flowering
35.064240839483844,69.23766025247971,5.471424413173235,357.2217290034508,Rice,Clay,Basmati,Very High,Flowering
39.87490709043679,95.06280365055882,5.709441841730323,395.6268191196749,Rice,Clay,Jasmine,Moderate,Fruiting/Grain_fill
18.29656374774237,44.84619373853214,7.475387367553177,324.8381631153102,Tomato,Sandy,Cherry,Moderate,Fruiting/Grain_fill
10.4429789133363,88.28354183818641,7.162447424439201,161.37209913128473,Tomato,Sandy,Roma,High,Fruiting/Grain_fill
15.980198562692724,91.22180238982932,8.221405480752942,258.3388177365937,Tomato,Saline,Beefsteak,Very High,Flowering
19.852576416597906,34.13348956481688,5.128122806523956,252.92731880141525,Rice,Sandy,Basmati,High,Vegetative
10.162530821869296,34.22731262452644,5.51162994959843,122.23453092862952,Tomato,Sandy,Cherry,High,Seedling
40.99735492612701,44.99816497884413,7.111353794084051,373.60007110809846,Rice,Loamy,Arborio,Very High,Flowering
35.53036172284946,57.184766474397065,4.6799866199548905,218.2352843712924,Wheat,Silt,Soft Red,High,Fruiting/Grain_fill
12.545409147760214,69.83312997551408,8.078008166732427,166.15943067684958,Wheat,Loamy,Durum,High,Seedling
25.1130016525479,67.17575089595177,6.989849491444318,275.58057334095514,Potato,Loamy,Yukon Gold,High,Vegetative
34.00713872627542,42.8013758900706,7.663522598075881,194.7200676684576,Wheat,Loamy,Soft Red,High,Seedling
22.34374871672048,60.64365331242772,8.05378751025603,222.67399393355583,Sugarcane,Saline,Co 0238,High,Fruiting/Grain_fill
41.43773235149829,67.10133410688884,5.2963891758140775,336.2905447619555,Tomato,Peaty,Cherry,Very High,Flowering
33.62494246406212,97.15854872507585,5.557701206738641,129.70608854976618,Maize,Loamy,Sweet,Very High,Flowering
20.31074250073924,74.14193068891285,5.135962111800952,360.5670777510306,Sugarcane,Silt,Co 0238,Moderate,Fruiting/Grain_fill
22.79290211669835,86.28239791524327,6.354983965047815,371.0834444080298,Potato,Silt,Red,Very High,Flowering
39.56895393257732,35.240410823406066,6.484239095297719,146.82108606082454,Wheat,Peaty,Soft Red,High,Fruiting/Grain_fill
12.862888937337416,60.72260681568919,6.578734348697672,43.56822694733336,Rice,Peaty,Arborio,Very High,Flowering
41.39698853731354,86.56356789766461,8.008365590401722,67.40146285274321,Wheat,Silt,Durum,Very High,Flowering
15.237387378085394,77.19421853595597,6.332902512512911,320.1500347055732,Tomato,Loamy,Cherry,Very High,Flowering
32.121885303055564,91.68603762925908,8.415488916627172,86.61265300040803,Sugarcane,Peaty,Co 86032,Moderate,Vegetative
31.99985905776536,76.819547835887,5.987214983964769,293.3725579636048,Tomato,Saline,Roma,High,Vegetative
39.31592005087241,56.17641569110263,5.540726053319508,147.28347748593012,Tomato,Sandy,Beefsteak,High,Fruiting/Grain_fill
10.189015337769945,72.69630963009575,7.186521960739324,207.067351511145,Potato,Clay,Yukon Gold,Moderate,Vegetative
32.46978890600467,74.88111413985976,7.671603475952144,46.12611967087456,Sugarcane,Sandy,Co 86032,High,Fruiting/Grain_fill
12.50850481999368,57.13097515697732,5.272826677121759,85.41719073891797,Wheat,Loamy,Soft Red,High,Seedling
20.464898793425817,66.95551023770179,8.477760079262136,163.8109854639267,Rice,Sandy,Arborio,High,Seedling
32.59514716576668,46.40670071211255,7.496391096633731,47.6218962857541,Wheat,Silt,Hard Red,High,Vegetative
23.26264298675161,91.75955272579708,6.496530311814958,95.23081292106563,Maize,Sandy,Sweet,High,Seedling
23.891441805166853,81.7132758416528,6.431291750896387,313.4718216824285,Potato,Saline,Russet,Very High,Seedling
23.17953437820128,36.10901236861652,5.140558771759141,148.04751603616825,Potato,Clay,Yukon Gold,Very High,Flowering
16.352866297346715,98.36471490619304,7.616496579778064,331.31424199892984,Potato,Peaty,Red,Very High,Flowering
30.64516837550593,60.39235424958586,6.7787401751039855,318.9407323702636,Rice,Saline,Jasmine,Moderate,Fruiting/Grain_fill
42.39828031723369,78.32658111246835,6.342659135085864,27.88199690417857,Potato,Peaty,Red,High,Seedling
27.725858059498137,98.33659870529632,5.721763206030405,140.2630265596336,Potato,Loamy,Yukon Gold,High,Fruiting/Grain_fill
39.76049426662578,91.61822854097092,4.843290935506652,153.57471695904533,Sugarcane,Silt,Co 86032,High,Fruiting/Grain_fill
13.722237884865958,55.685484203432026,7.316279386131297,142.67721217137455,Rice,Peaty,Basmati,High,Seedling
27.846406150633456,43.90118387945467,7.115476960086212,86.94727129893779,Tomato,Peaty,Cherry,Moderate,Vegetative
41.56352050682618,80.3482155144157,6.409338262214872,81.72807928456547,Sugarcane,Sandy,Co 99004,High,Seedling
30.457377967772715,82.83728791609293,7.318966442767582,333.5582159873071,Tomato,Silt,Cherry,Very High,Flowering
18.500796151494367,70.85246106413666,6.988852563614937,256.19626322055024,Tomato,Peaty,Beefsteak,Very High,Seedling
19.866627898870167,71.98091916095328,5.869444082070274,274.14545926884216,Potato,Silt,Red,High,Vegetative
37.91771889742262,63.24751092162496,7.693055026941474,130.078329745379,Maize,Sandy,Sweet,High,Fruiting/Grain_fill
22.12519127147596,68.82147965534531,5.849908472470098,188.7740733658904,Rice,Clay,Arborio,High,Fruiting/Grain_fill
31.27408132903986,83.49064926371568,4.764675523227348,145.30987667520736,Sugarcane,Clay,Co 99004,Very High,Flowering
21.852385616516813,98.50639824811542,5.620308565446448,63.97858259148,Potato,Silt,Red,Very High,Flowering
21.6387501760646,69.51886903399907,6.901519071420441,73.86490717007736,Wheat,Sandy,Durum,Very High,Flowering
44.90707821759331,46.05940330960266,7.538518995091866,109.66198154911854,Tomato,Peaty,Roma,High,Fruiting/Grain_fill
29.2971509212374,75.07583351104124,4.759527011130336,227.82104204264056,Tomato,Saline,Beefsteak,Very High,Flowering
32.19091256254426,63.95771371665059,4.871485792061754,159.59925087876263,Maize,Saline,Dent,High,Seedling
16.94081731522307,59.36461396479409,4.929051861824874,392.44407673571584,Sugarcane,Clay,Co 86032,Moderate,Fruiting/Grain_fill
29.420884551626383,98.57165170023724,4.70059293498643,365.0278078621623,Sugarcane,Saline,Co 0238,High,Vegetative
35.07813086143722,76.64129825042636,7.977622135490476,339.5133027067519,Potato,Loamy,Yukon Gold,Moderate,Fruiting/Grain_fill
40.54657350679194,69.17284786971223,4.793057790209229,118.15361003433968,Tomato,Sandy,Roma,High,Seedling
29.241019602259705,94.88196110535876,5.1307449226636255,328.3622475659892,Potato,Loamy,Yukon Gold,Very High,Seedling
33.09023367056692,77.13075549824691,4.59999272336184,249.2083652948505,Wheat,Loamy,Durum,Very High,Flowering
22.18310535133812,73.89088035492625,6.375387859057923,306.01546052978347,Maize,Saline,Dent,Moderate,Fruiting/Grain_fill
28.799320556205384,30.9780249234628,7.724385563415819,236.6909327348408,Wheat,Saline,Durum,High,Fruiting/Grain_fill
16.040369765019904,85.51134178742036,8.096883238215636,195.88258235636832,Wheat,Peaty,Soft Red,High,Fruiting/Grain_fill
30.395457361363487,38.37362495691556,7.482602031907252,49.23051666461246,Sugarcane,Loamy,Co 86032,High,Vegetative
18.32870555368136,59.85187262965732,8.305058485280911,267.1370522635094,Wheat,Silt,Soft Red,Very High,Flowering
34.87573382218799,58.98841501784236,6.090283738688315,308.7604275192798,Wheat,Saline,Durum,Very High,Seedling
19.909301401584408,83.85488906330778,6.252820083638216,312.50249850566894,Sugarcane,Clay,Co 86032,Very High,Seedling
34.237430998766904,71.01607397190045,6.140029256902698,277.6945173953509,Wheat,Loamy,Durum,Very High,Flowering
25.52859908028969,88.42571336428108,5.834322327329771,57.34687820828328,Sugarcane,Peaty,Co 99004,High,Seedling
25.99905469481273,36.21851798924256,5.102541327706136,292.19353330532454,Tomato,Sandy,Beefsteak,Very High,Seedling
32.49180859339339,48.153909697713374,5.96253964891012,291.6291421826848,Sugarcane,Clay,Co 86032,Very High,Flowering
15.187049111074549,37.12621409772922,5.6658391660188325,257.32829693802245,Rice,Saline,Arborio,Very High,Seedling
38.29108840815722,98.1560271391052,6.402818327966717,27.480649272603184,Wheat,Clay,Durum,High,Fruiting/Grain_fill
20.64120284027893,82.65648376634346,8.076711443676734,362.0774064753216,Potato,Sandy,Yukon Gold,High,Vegetative
37.556974612851874,42.66148513417541,8.14565999785728,226.11117849250863,Rice,Sandy,Jasmine,Very High,Flowering
20.612900299198675,79.68659556776196,8.154535125144399,65.99092638094942,Wheat,Loamy,Hard Red,Moderate,Vegetative
10.083754959586116,59.26625424019488,8.223154648621561,280.78721200530094,Sugarcane,Silt,Co 86032,Very High,Seedling
25.74172228763364,57.65698906994929,7.671229182229039,248.49996029865812,Tomato,Clay,Beefsteak,High,Seedling
32.98107014960316,97.26936514482004,6.828056249330412,394.16643435553743,Potato,Loamy,Red,Moderate,Fruiting/Grain_fill
30.358685856097622,43.31282420916342,7.456815026314956,249.7380105239422,Wheat,Clay,Hard Red,Very High,Flowering
27.926590198922334,87.16780870194728,5.148029231709976,381.71122981445865,Rice,Clay,Jasmine,Very High,Seedling
21.997461864243125,37.69649718723792,5.717711871847269,379.771985935424,Wheat,Saline,Durum,Very High,Flowering
36.3361324735441,61.98917458629326,6.566289622159644,398.1339925718397,Rice,Peaty,Basmati,Very High,Flowering
28.647330947577547,88.82462257495528,5.5152731691949946,275.8290463932849,Wheat,Sandy,Hard Red,Very High,Flowering
43.11440256654979,41.1737391164252,8.350396973124326,193.4773120608312,Maize,Silt,Sweet,Very High,Flowering
44.03918345335597,30.19978399055896,5.091228458716019,341.34675429279747,Sugarcane,Saline,Co 86032,Very High,Flowering
27.04919715409491,34.92215006134244,4.919636799796636,32.769919340197745,Potato,Clay,Yukon Gold,High,Vegetative
41.65457435645341,44.49366434557759,8.377983466530422,158.66812804037207,Maize,Silt,Sweet,High,Fruiting/Grain_fill
11.723937929013957,82.39747761579946,5.686208727091072,156.67982417185385,Wheat,Loamy,Durum,Very High,Flowering
29.74367576053416,59.247616077392486,5.324069563213867,179.67214105763733,Maize,Silt,Sweet,Moderate,Vegetative
12.620982634054068,33.12334606864136,7.289443460987087,24.878619850860623,Tomato,Clay,Cherry,High,Seedling
21.66586588907753,93.10945039430854,7.78753157878818,108.77545829936696,Sugarcane,Loamy,Co 0238,Very High,Flowering
19.35121654086714,60.694589136426856,5.185398836493509,35.191974292096795,Sugarcane,Silt,Co 86032,High,Seedling
34.45839805697385,47.3108709007702,8.170861530095086,326.5153335171892,Rice,Saline,Basmati,Very High,Flowering
36.97639301423061,81.40301281562148,6.3958387355302895,131.1322960969448,Tomato,Saline,Beefsteak,Moderate,Vegetative
26.63338792077595,94.70669349235442,4.79640489282585,170.40609816537977,Potato,Saline,Russet,Moderate,Vegetative
34.16988742339075,93.3580608885949,5.119617343673866,43.84220393472903,Tomato,Sandy,Beefsteak,High,Vegetative
23.03232301679651,96.0113452523758,5.428407372005808,291.08880475151733,Sugarcane,Peaty,Co 86032,Moderate,Fruiting/Grain_fill
35.0406687051274,76.18425813359502,7.208048620751361,101.55602369167885,Sugarcane,Clay,Co 86032,High,Seedling
22.14998215284724,64.85339214899992,7.479878765963441,246.16527778119348,Rice,Sandy,Jasmine,High,Fruiting/Grain_fill
33.42080247184133,34.844842372961075,6.03871749884248,280.1392245125784,Maize,Saline,Flint,Very High,Flowering
28.792196084562462,34.73116163166874,8.46853439379702,38.7696783371286,Sugarcane,Silt,Co 86032,High,Seedling
41.62844223585371,74.78983694500698,5.654244944571883,240.88114873157028,Rice,Saline,Basmati,Moderate,Vegetative
22.913758572805023,48.3608799977344,6.37133403146044,124.17899289328868,Rice,Peaty,Basmati,High,Seedling
27.40153575643677,79.94779344603715,7.7259111902855295,390.606919045469,Wheat,Sandy,Hard Red,High,Vegetative
13.02465752516546,41.66068723561527,4.702736480092362,139.28983873177447,Sugarcane,Clay,Co 86032,High,Fruiting/Grain_fill
19.95236838913701,93.46293780139663,6.047471836041497,261.6405295208188,Wheat,Silt,Durum,Moderate,Fruiting/Grain_fill
15.58601600813903,37.25366607173063,4.908944872407556,372.06494146427,Rice,Peaty,Basmati,High,Vegetative
14.969402953606917,60.52098745118947,7.801747455664928,309.6980539959427,Sugarcane,Silt,Co 99004,High,Vegetative
31.336510135136965,73.0035179659226,7.605173094797962,146.10942941852375,Wheat,Peaty,Durum,Very High,Flowering
10.73387602183181,91.98039923765856,7.133966841039662,53.654312106710485,Sugarcane,Clay,Co 86032,High,Fruiting/Grain_fill
32.00542623735564,89.5933835669405,4.5611434522074585,203.87528166677296,Potato,Saline,Yukon Gold,High,Fruiting/Grain_fill
38.35594271966399,68.41892650564408,7.155357447457817,128.6645344930228,Potato,Loamy,Russet,Very High,Flowering
11.706944192119945,41.52252511852412,4.711373366133524,383.19754971526913,Sugarcane,Peaty,Co 86032,Moderate,Fruiting/Grain_fill
14.58325552373023,45.31588403996459,7.047843289240462,383.04083872027314,Potato,Silt,Yukon Gold,High,Vegetative
35.73753703796092,37.00402638488601,5.6132631771803485,151.43167645060782,Tomato,Silt,Roma,High,Seedling
38.0948557550196,48.70061284608751,5.222426553416366,94.30634414194398,Maize,Clay,Dent,High,Seedling
28.946621352124435,63.41306895631367,5.128399018184859,234.10900168278323,Potato,Silt,Red,High,Fruiting/Grain_fill
32.51802617256956,44.82434116809286,5.374618135380461,396.6895730739281,Rice,Silt,Basmati,Very High,Flowering
22.345921035395104,67.5305472461319,5.792294904100865,102.0740747130428,Rice,Peaty,Basmati,Moderate,Vegetative
37.58595760246413,70.46488316529883,8.26163634267917,267.18975056171496,Tomato,Sandy,Cherry,Very High,Seedling
19.713645057476786,46.610446186111744,5.188446228040537,179.7894988753001,Wheat,Sandy,Soft Red,Moderate,Vegetative
40.4332411608256,99.87671547311906,7.400086702763634,375.99833353409696,Wheat,Saline,Soft Red,Moderate,Fruiting/Grain_fill
22.544576440431022,86.88471236611709,5.612165011261405,345.14320092423526,Rice,Loamy,Basmati,Moderate,Fruiting/Grain_fill
25.166901588690337,55.14451523302458,7.620915690185988,149.09016965293074,Sugarcane,Silt,Co 0238,High,Seedling
17.414781706737948,78.93716573156941,5.632586158734376,154.32402817919285,Potato,Sandy,Red,High,Fruiting/Grain_fill
31.047724913000287,58.65857700954838,7.636557322500549,240.06704002887983,Rice,Saline,Arborio,Very High,Flowering
17.471810902699296,48.888722017775095,6.232949022680659,299.884860488327,Rice,Loamy,Basmati,Moderate,Fruiting/Grain_fill
39.400253497826455,94.87388415967492,6.946968401067253,355.539351907903,Maize,Peaty,Flint,Moderate,Fruiting/Grain_fill
25.56973531774081,54.610244325248615,4.989092666008752,177.28015733385095,Wheat,Sandy,Soft Red,High,Fruiting/Grain_fill
30.811661925655905,51.559147586616696,6.65422312709461,215.3177431072073,Maize,Saline,Dent,Moderate,Vegetative
44.19871954425948,53.04478726041529,5.06244218097217,319.6256225317165,Sugarcane,Sandy,Co 99004,High,Vegetative
17.242057165708438,32.294678585267505,4.821483994056157,391.5842282492293,Potato,Silt,Russet,Very High,Seedling
36.6156301180329,35.67677998483298,6.643300350981241,220.9052703254416,Rice,Peaty,Arborio,High,Seedling
29.64990996959022,85.12070027360423,8.196073065260528,236.0162853931104,Tomato,Loamy,Beefsteak,High,Seedling
33.90252877835336,99.90024428817247,8.047501509008551,250.7132087411452,Maize,Sandy,Sweet,Moderate,Fruiting/Grain_fill
10.10460605208356,98.19439771813197,4.66049439684514,155.2670653512552,Rice,Peaty,Basmati,Moderate,Vegetative
37.09308243111266,38.61686215718941,8.309510169746313,399.7413573661756,Rice,Sandy,Arborio,Very High,Flowering
14.763968740035288,33.23116949536761,5.422091952123327,265.91505643687015,Maize,Saline,Sweet,Moderate,Fruiting/Grain_fill
44.14255264828975,83.51292831454812,5.456186584722027,268.1583902148443,Tomato,Peaty,Beefsteak,Moderate,Fruiting/Grain_fill
42.46613958327556,38.542645123992486,4.550796218930864,26.93024102337548,Tomato,Loamy,Cherry,High,Fruiting/Grain_fill
25.20105170017052,42.1420007633461,7.570120863850226,263.28635037810216,Wheat,Silt,Soft Red,Very High,Flowering
41.71961807105033,66.58414817046742,6.2046010223562895,130.33359893909005,Rice,Silt,Jasmine,High,Seedling
38.568685988133694,62.276132982226365,7.511601570228005,56.88609041151929,Rice,Loamy,Arborio,Very High,Flowering
37.468134998079776,73.85422854993944,5.391614542342002,345.7878204122619,Potato,Silt,Yukon Gold,Very High,Seedling
29.808240822115803,97.42520502020896,6.720435777495474,331.69813615664265,Wheat,Silt,Soft Red,Very High,Flowering
22.334752361661288,70.42865002644203,7.14794261490264,183.53364105947009,Sugarcane,Saline,Co 0238,Moderate,Vegetative
38.309205318590536,36.429636737181255,4.85033037619407,196.6234665176644,Potato,Loamy,Yukon Gold,High,Fruiting/Grain_fill
16.345287157553706,50.013175584486575,7.593601984593903,237.7162232823943,Wheat,Sandy,Soft Red,High,Fruiting/Grain_fill
36.623546056851495,36.63945722188024,7.561801705549678,102.9267843660347,Potato,Clay,Russet,High,Fruiting/Grain_fill
21.313737465299965,92.59930588343524,8.289711493786609,225.08838805819363,Tomato,Saline,Cherry,High,Seedling
30.98837810391495,56.343289111845294,7.291359656011952,264.0255744342734,Maize,Silt,Sweet,Very High,Flowering
22.514694131861624,68.60615388376553,5.998287267984099,73.4847024835553,Maize,Saline,Sweet,Moderate,Vegetative
38.17235003377215,84.18752937723701,8.374169347953274,348.39306533777443,Maize,Loamy,Flint,Very High,Flowering
34.41858663207446,57.48746891212864,7.1666116616240565,332.00019143650843,Sugarcane,Clay,Co 0238,Moderate,Fruiting/Grain_fill
28.02714307221621,60.10352856823867,8.455194154984547,384.7139593457243,Tomato,Silt,Roma,High,Vegetative
20.40235036064744,93.310102230137,5.579864546240699,301.4635211527207,Potato,Peaty,Red,High,Vegetative
36.035605507227366,91.12666268088776,8.496244986029591,284.8671416871666,Rice,Silt,Arborio,Moderate,Fruiting/Grain_fill
19.378254362191832,44.81529998516127,5.842295698630698,29.18447304734512,Wheat,Loamy,Soft Red,Very High,Flowering
34.362307792697294,77.36672662942621,7.146734974635992,324.7492712300894,Wheat,Peaty,Hard Red,Moderate,Fruiting/Grain_fill
43.76226308228186,97.64949435403857,4.508396200498809,81.66058738361176,Tomato,Saline,Beefsteak,Very High,Flowering
25.18077258743661,90.85910453672275,4.9701932796883295,317.4258023916839,Maize,Sandy,Flint,High,Vegetative
10.292631545754146,59.25988685677194,7.159633600581818,79.73655447196651,Wheat,Peaty,Hard Red,Moderate,Vegetative
18.400580762705133,60.02513077422625,5.19209660718637,80.59579418516857,Rice,Sandy,Arborio,High,Fruiting/Grain_fill
14.794515696640412,97.64875464904678,7.204764615792296,276.161237738064,Sugarcane,Peaty,Co 86032,High,Vegetative
37.63329218541775,42.80347187642605,6.426227509912237,280.97838474354694,Maize,Peaty,Flint,Very High,Seedling
43.76639713748356,47.27590108406984,4.710694473363307,74.15734398430575,Tomato,Silt,Roma,Moderate,Vegetative
15.761314774865244,98.4429944681021,6.693874159157558,68.60574519779965,Potato,Saline,Russet,High,Seedling
11.954434916267108,52.04058573108733,4.719774327959465,301.9662551667752,Wheat,Loamy,Durum,High,Vegetative
39.678435722873225,38.93731609666816,8.40335539031315,315.56887409147777,Tomato,Loamy,Cherry,Moderate,Fruiting/Grain_fill
23.999904564140163,86.36113507856498,5.004801614103023,171.3190880264713,Tomato,Peaty,Beefsteak,High,Fruiting/Grain_fill
30.440668158638296,68.69337064882785,5.9370041135237965,167.26212740279533,Sugarcane,Loamy,Co 0238,High,Seedling
40.36686607974829,87.65310457798327,4.771138869423265,322.1946093185924,Tomato,Silt,Cherry,Moderate,Fruiting/Grain_fill
23.220302935915875,69.51062145155359,5.220453546627144,287.92050403288425,Wheat,Saline,Hard Red,High,Vegetative
22.74870593369162,37.90662886778622,6.674801333152194,358.2404744451412,Maize,Sandy,Flint,High,Vegetative
32.40479602133249,97.46259748479468,6.559556765428118,203.83102832570063,Sugarcane,Silt,Co 99004,High,Fruiting/Grain_fill
14.147423667839002,45.45021920204351,4.986134331076206,334.8845676897949,Sugarcane,Saline,Co 86032,High,Vegetative
24.555004419012803,88.8803304055403,5.099116375485548,298.1144479527909,Maize,Peaty,Sweet,Very High,Flowering
44.462386174186776,33.929431601668,7.0533605402545225,134.26842168580313,Rice,Sandy,Basmati,Very High,Flowering
44.06724559790543,96.3235745079927,7.093757344957465,32.600041872408056,Wheat,Silt,Hard Red,High,Vegetative
22.7839897516364,42.82348867984934,5.329140599306736,29.68528416210606,Sugarcane,Sandy,Co 99004,High,Fruiting/Grain_fill
36.54656683551444,96.07641815968806,8.119291509816936,54.42601132688128,Sugarcane,Loamy,Co 99004,High,Seedling
42.66400636623609,53.92339398225971,7.338716211578212,249.07068437715228,Maize,Saline,Sweet,High,Fruiting/Grain_fill
24.01636860607858,58.58299259213668,7.179375308831919,358.3995796549685,Rice,Clay,Arborio,Very High,Seedling
25.2672698621934,44.72739294663219,4.860934360014487,138.54380634859987,Rice,Clay,Arborio,High,Fruiting/Grain_fill
32.92356840253175,95.99572616323157,6.3948170761473095,251.62529922522447,Tomato,Saline,Beefsteak,High,Vegetative
40.20450393934474,85.15795370250845,5.2221079258516365,325.51730467154283,Maize,Saline,Sweet,Very High,Flowering
26.119722438177767,30.169726457068755,7.6169378594681,334.40418950824045,Wheat,Loamy,Soft Red,Moderate,Fruiting/Grain_fill
